-240	2306.07	-413.91
-240	2362.19	-423.57
-240	2418.31	-433.05
-240	2474.44	-442.53
-240	2530.56	-451.92
-240	2586.69	-461.23
-240	2642.81	-470.54
-240	2698.93	-479.75
-240	2755.06	-488.97
-240	2811.18	-498.11
-240	2867.30	-507.15
-240	2923.43	-516.20
-240	2979.55	-525.24
-240	3035.67	-534.20
-240	3091.80	-543.07
-240	3147.92	-552.03
-240	3204.04	-560.90
-240	3260.17	-569.69
-240	3316.29	-578.47
-240	3372.42	-587.26
-240	3428.54	-596.04
-240	3484.66	-604.74
-240	3540.79	-613.44
-240	3596.91	-622.13
-240	3653.03	-630.83
-240	3709.16	-639.44
-240	3765.28	-648.05
-240	3821.40	-656.66
-240	3877.53	-665.19
-240	3933.65	-673.80
-240	3989.78	-682.32
-240	4045.90	-690.84
-240	4102.02	-699.37
-240	4158.15	-707.89
-240	4214.27	-716.41
-240	4270.39	-724.85
-240	4326.52	-733.37
-240	4382.64	-741.81
-240	4438.76	-750.25
-240	4494.89	-758.68
-240	4551.01	-767.12
-240	4607.13	-775.47
-240	4663.26	-783.91
-240	4719.38	-792.26
-240	4775.51	-800.69
-240	4831.63	-809.04
-240	4887.75	-817.39
-240	4943.88	-825.74
-240	5000.00	-834.09
-235	5.00	0.00
-235	61.12	0.00
-235	117.25	0.00
-235	173.37	0.00
-235	229.49	0.00
-235	285.62	0.00
-235	341.74	0.00
-235	397.87	0.00
-235	453.99	-4.26
-235	510.11	-20.44
-235	566.24	-37.40
-235	622.36	-54.19
-235	678.48	-70.54
-235	734.61	-86.63
-235	790.73	-102.28
-235	846.85	-117.50
-235	902.98	-132.38
-235	959.10	-146.81
-235	1015.22	-160.90
-235	1071.35	-174.65
-235	1127.47	-188.13
-235	1183.60	-201.17
-235	1239.72	-214.05
-235	1295.84	-226.57
-235	1351.97	-238.92
-235	1408.09	-251.01
-235	1464.21	-262.84
-235	1520.34	-274.49
-235	1576.46	-285.97
-235	1632.58	-297.28
-235	1688.71	-308.33
-235	1744.83	-319.37
-235	1800.96	-330.16
-235	1857.08	-340.86
-235	1913.20	-351.47
-235	1969.33	-361.90
-235	2025.45	-372.25
-235	2081.57	-382.52
-235	2137.70	-392.61
-235	2193.82	-402.69
-235	2249.94	-412.70
-235	2306.07	-422.61
-235	2362.19	-432.44
-235	2418.31	-442.18
-235	2474.44	-451.84
-235	2530.56	-461.49
-235	2586.69	-471.06
-235	2642.81	-480.54
-235	2698.93	-490.02
-235	2755.06	-499.41
-235	2811.18	-508.80
-235	2867.30	-518.11
-235	2923.43	-527.42
-235	2979.55	-536.64
-235	3035.67	-545.86
-235	3091.80	-555.08
-235	3147.92	-564.21
-235	3204.04	-573.34
-235	3260.17	-582.39
-235	3316.29	-591.43
-235	3372.42	-600.48
-235	3428.54	-609.43
-235	3484.66	-618.48
-235	3540.79	-627.44
-235	3596.91	-636.31
-235	3653.03	-645.27
-235	3709.16	-654.14
-235	3765.28	-663.01
-235	3821.40	-671.88
-235	3877.53	-680.67
-235	3933.65	-689.54
-235	3989.78	-698.32
-235	4045.90	-707.11
-235	4102.02	-715.89
-235	4158.15	-724.68
-235	4214.27	-733.46
-235	4270.39	-742.16
-235	4326.52	-750.94
-235	4382.64	-759.64
-235	4438.76	-768.34
-235	4494.89	-777.04
-235	4551.01	-785.73
-235	4607.13	-794.34
-235	4663.26	-803.04
-235	4719.38	-811.74
-235	4775.51	-820.35
-235	4831.63	-828.96
-235	4887.75	-837.66
-235	4943.88	-846.27
-235	5000.00	-854.88
-230	5.00	0.00
-230	61.12	0.00
-230	117.25	0.00
-230	173.37	0.00
-230	229.49	0.00
-230	285.62	0.00
-230	341.74	0.00
-230	397.87	0.00
-230	453.99	-5.65
-230	510.11	-22.44
-230	566.24	-39.75
-230	622.36	-56.71
-230	678.48	-73.32
-230	734.61	-89.58
-230	790.73	-105.50
-230	846.85	-120.90
-230	902.98	-136.03
-230	959.10	-150.64
-230	1015.22	-164.99
-230	1071.35	-178.91
-230	1127.47	-192.56
-230	1183.60	-205.87
-230	1239.72	-218.92
-230	1295.84	-231.61
-230	1351.97	-244.14
-230	1408.09	-256.40
-230	1464.21	-268.49
-230	1520.34	-280.41
-230	1576.46	-292.06
-230	1632.58	-303.54
-230	1688.71	-314.85
-230	1744.83	-326.07
-230	1800.96	-337.12
-230	1857.08	-348.07
-230	1913.20	-358.86
-230	1969.33	-369.56
-230	2025.45	-380.08
-230	2081.57	-390.52
-230	2137.70	-400.96
-230	2193.82	-411.22
-230	2249.94	-421.48
-230	2306.07	-431.57
-230	2362.19	-441.66
-230	2418.31	-451.66
-230	2474.44	-461.58
-230	2530.56	-471.41
-230	2586.69	-481.23
-230	2642.81	-490.97
-230	2698.93	-500.72
-230	2755.06	-510.37
-230	2811.18	-520.02
-230	2867.30	-529.59
-230	2923.43	-539.07
-230	2979.55	-548.64
-230	3035.67	-558.03
-230	3091.80	-567.51
-230	3147.92	-576.91
-230	3204.04	-586.30
-230	3260.17	-595.61
-230	3316.29	-604.91
-230	3372.42	-614.22
-230	3428.54	-623.44
-230	3484.66	-632.74
-230	3540.79	-641.96
-230	3596.91	-651.10
-230	3653.03	-660.31
-230	3709.16	-669.45
-230	3765.28	-678.58
-230	3821.40	-687.71
-230	3877.53	-696.84
-230	3933.65	-705.89
-230	3989.78	-715.02
-230	4045.90	-724.07
-230	4102.02	-733.11
-230	4158.15	-742.16
-230	4214.27	-751.20
-230	4270.39	-760.16
-230	4326.52	-769.21
-230	4382.64	-778.17
-230	4438.76	-787.12
-230	4494.89	-796.17
-230	4551.01	-805.13
-230	4607.13	-814.09
-230	4663.26	-823.05
-230	4719.38	-831.92
-230	4775.51	-840.88
-230	4831.63	-849.75
-230	4887.75	-858.71
-230	4943.88	-867.58
-230	5000.00	-876.54
-224	5.00	0.00
-224	61.12	0.00
-224	117.25	0.00
-224	173.37	0.00
-224	229.49	0.00
-224	285.62	0.00
-224	341.74	0.00
-224	397.87	0.00
-224	453.99	-6.87
-224	510.11	-24.53
-224	566.24	-42.10
-224	622.36	-59.32
-224	678.48	-76.19
-224	734.61	-92.72
-224	790.73	-108.81
-224	846.85	-124.46
-224	902.98	-139.77
-224	959.10	-154.64
-224	1015.22	-169.17
-224	1071.35	-183.26
-224	1127.47	-197.17
-224	1183.60	-210.65
-224	1239.72	-223.87
-224	1295.84	-236.83
-224	1351.97	-249.62
-224	1408.09	-262.06
-224	1464.21	-274.41
-224	1520.34	-286.50
-224	1576.46	-298.32
-224	1632.58	-310.07
-224	1688.71	-321.63
-224	1744.83	-333.03
-224	1800.96	-344.33
-224	1857.08	-355.47
-224	1913.20	-366.51
-224	1969.33	-377.38
-224	2025.45	-388.26
-224	2081.57	-398.95
-224	2137.70	-409.57
-224	2193.82	-420.09
-224	2249.94	-430.53
-224	2306.07	-440.88
-224	2362.19	-451.23
-224	2418.31	-461.49
-224	2474.44	-471.67
-224	2530.56	-481.76
-224	2586.69	-491.84
-224	2642.81	-501.85
-224	2698.93	-511.85
-224	2755.06	-521.76
-224	2811.18	-531.59
-224	2867.30	-541.42
-224	2923.43	-551.25
-224	2979.55	-560.99
-224	3035.67	-570.73
-224	3091.80	-580.47
-224	3147.92	-590.13
-224	3204.04	-599.78
-224	3260.17	-609.35
-224	3316.29	-618.91
-224	3372.42	-628.48
-224	3428.54	-638.05
-224	3484.66	-647.53
-224	3540.79	-657.01
-224	3596.91	-666.49
-224	3653.03	-675.97
-224	3709.16	-685.45
-224	3765.28	-694.84
-224	3821.40	-704.24
-224	3877.53	-713.63
-224	3933.65	-723.02
-224	3989.78	-732.33
-224	4045.90	-741.72
-224	4102.02	-751.03
-224	4158.15	-760.34
-224	4214.27	-769.64
-224	4270.39	-778.95
-224	4326.52	-788.26
-224	4382.64	-797.56
-224	4438.76	-806.78
-224	4494.89	-816.09
-224	4551.01	-825.31
-224	4607.13	-834.53
-224	4663.26	-843.83
-224	4719.38	-852.96
-224	4775.51	-862.18
-224	4831.63	-871.40
-224	4887.75	-880.62
-224	4943.88	-889.84
-224	5000.00	-898.97
-219	5.00	0.00
-219	61.12	0.00
-219	117.25	0.00
-219	173.37	0.00
-219	229.49	0.00
-219	285.62	0.00
-219	341.74	0.00
-219	397.87	-0.17
-219	453.99	-8.44
-219	510.11	-26.70
-219	566.24	-44.44
-219	622.36	-62.01
-219	678.48	-79.15
-219	734.61	-95.85
-219	790.73	-112.20
-219	846.85	-128.11
-219	902.98	-143.60
-219	959.10	-158.73
-219	1015.22	-173.43
-219	1071.35	-187.78
-219	1127.47	-201.87
-219	1183.60	-215.61
-219	1239.72	-229.09
-219	1295.84	-242.31
-219	1351.97	-255.18
-219	1408.09	-267.97
-219	1464.21	-280.41
-219	1520.34	-292.76
-219	1576.46	-304.85
-219	1632.58	-316.85
-219	1688.71	-328.68
-219	1744.83	-340.25
-219	1800.96	-351.81
-219	1857.08	-363.21
-219	1913.20	-374.43
-219	1969.33	-385.65
-219	2025.45	-396.69
-219	2081.57	-407.65
-219	2137.70	-418.52
-219	2193.82	-429.31
-219	2249.94	-440.01
-219	2306.07	-450.62
-219	2362.19	-461.23
-219	2418.31	-471.67
-219	2474.44	-482.19
-219	2530.56	-492.54
-219	2586.69	-502.89
-219	2642.81	-513.15
-219	2698.93	-523.42
-219	2755.06	-533.59
-219	2811.18	-543.77
-219	2867.30	-553.86
-219	2923.43	-563.95
-219	2979.55	-573.95
-219	3035.67	-583.95
-219	3091.80	-593.95
-219	3147.92	-603.87
-219	3204.04	-613.78
-219	3260.17	-623.70
-219	3316.29	-633.53
-219	3372.42	-643.44
-219	3428.54	-653.27
-219	3484.66	-663.01
-219	3540.79	-672.84
-219	3596.91	-682.58
-219	3653.03	-692.32
-219	3709.16	-702.06
-219	3765.28	-711.72
-219	3821.40	-721.46
-219	3877.53	-731.11
-219	3933.65	-740.77
-219	3989.78	-750.42
-219	4045.90	-760.08
-219	4102.02	-769.73
-219	4158.15	-779.30
-219	4214.27	-788.95
-219	4270.39	-798.52
-219	4326.52	-808.09
-219	4382.64	-817.65
-219	4438.76	-827.22
-219	4494.89	-836.79
-219	4551.01	-846.35
-219	4607.13	-855.92
-219	4663.26	-865.40
-219	4719.38	-874.97
-219	4775.51	-884.45
-219	4831.63	-894.02
-219	4887.75	-903.50
-219	4943.88	-912.98
-219	5000.00	-922.46
-214	5.00	0.00
-214	61.12	0.00
-214	117.25	0.00
-214	173.37	0.00
-214	229.49	0.00
-214	285.62	0.00
-214	341.74	0.00
-214	397.87	-0.43
-214	453.99	-10.26
-214	510.11	-28.88
-214	566.24	-46.97
-214	622.36	-64.71
-214	678.48	-82.10
-214	734.61	-99.15
-214	790.73	-115.68
-214	846.85	-131.85
-214	902.98	-147.60
-214	959.10	-162.90
-214	1015.22	-177.86
-214	1071.35	-192.48
-214	1127.47	-206.74
-214	1183.60	-220.74
-214	1239.72	-234.48
-214	1295.84	-247.88
-214	1351.97	-261.01
-214	1408.09	-273.97
-214	1464.21	-286.76
-214	1520.34	-299.28
-214	1576.46	-311.63
-214	1632.58	-323.90
-214	1688.71	-335.90
-214	1744.83	-347.81
-214	1800.96	-359.56
-214	1857.08	-371.21
-214	1913.20	-382.69
-214	1969.33	-394.17
-214	2025.45	-405.48
-214	2081.57	-416.70
-214	2137.70	-427.83
-214	2193.82	-438.88
-214	2249.94	-449.84
-214	2306.07	-460.71
-214	2362.19	-471.58
-214	2418.31	-482.36
-214	2474.44	-493.06
-214	2530.56	-503.76
-214	2586.69	-514.37
-214	2642.81	-524.89
-214	2698.93	-535.42
-214	2755.06	-545.94
-214	2811.18	-556.38
-214	2867.30	-566.73
-214	2923.43	-577.08
-214	2979.55	-587.43
-214	3035.67	-597.69
-214	3091.80	-607.96
-214	3147.92	-618.22
-214	3204.04	-628.48
-214	3260.17	-638.66
-214	3316.29	-648.83
-214	3372.42	-658.92
-214	3428.54	-669.10
-214	3484.66	-679.19
-214	3540.79	-689.28
-214	3596.91	-699.28
-214	3653.03	-709.37
-214	3709.16	-719.37
-214	3765.28	-729.37
-214	3821.40	-739.38
-214	3877.53	-749.38
-214	3933.65	-759.38
-214	3989.78	-769.29
-214	4045.90	-779.21
-214	4102.02	-789.21
-214	4158.15	-799.13
-214	4214.27	-809.04
-214	4270.39	-818.96
-214	4326.52	-828.79
-214	4382.64	-838.70
-214	4438.76	-848.62
-214	4494.89	-858.44
-214	4551.01	-868.27
-214	4607.13	-878.19
-214	4663.26	-888.02
-214	4719.38	-897.84
-214	4775.51	-907.67
-214	4831.63	-917.50
-214	4887.75	-927.33
-214	4943.88	-937.16
-214	5000.00	-946.90
-209	5.00	0.00
-209	61.12	0.00
-209	117.25	0.00
-209	173.37	0.00
-209	229.49	0.00
-209	285.62	0.00
-209	341.74	0.00
-209	397.87	-1.04
-209	453.99	-12.00
-209	510.11	-31.22
-209	566.24	-49.58
-209	622.36	-67.58
-209	678.48	-85.24
-209	734.61	-102.46
-209	790.73	-119.33
-209	846.85	-135.68
-209	902.98	-151.68
-209	959.10	-167.25
-209	1015.22	-182.47
-209	1071.35	-197.35
-209	1127.47	-211.87
-209	1183.60	-226.05
-209	1239.72	-239.96
-209	1295.84	-253.62
-209	1351.97	-267.10
-209	1408.09	-280.32
-209	1464.21	-293.28
-209	1520.34	-306.07
-209	1576.46	-318.68
-209	1632.58	-331.11
-209	1688.71	-343.46
-209	1744.83	-355.55
-209	1800.96	-367.64
-209	1857.08	-379.56
-209	1913.20	-391.30
-209	1969.33	-402.96
-209	2025.45	-414.61
-209	2081.57	-426.09
-209	2137.70	-437.48
-209	2193.82	-448.79
-209	2249.94	-460.10
-209	2306.07	-471.23
-209	2362.19	-482.36
-209	2418.31	-493.41
-209	2474.44	-504.46
-209	2530.56	-515.41
-209	2586.69	-526.29
-209	2642.81	-537.16
-209	2698.93	-547.94
-209	2755.06	-558.73
-209	2811.18	-569.51
-209	2867.30	-580.21
-209	2923.43	-590.82
-209	2979.55	-601.43
-209	3035.67	-612.04
-209	3091.80	-622.65
-209	3147.92	-633.18
-209	3204.04	-643.70
-209	3260.17	-654.23
-209	3316.29	-664.66
-209	3372.42	-675.10
-209	3428.54	-685.54
-209	3484.66	-695.97
-209	3540.79	-706.32
-209	3596.91	-716.76
-209	3653.03	-727.11
-209	3709.16	-737.46
-209	3765.28	-747.81
-209	3821.40	-758.07
-209	3877.53	-768.42
-209	3933.65	-778.69
-209	3989.78	-788.95
-209	4045.90	-799.21
-209	4102.02	-809.48
-209	4158.15	-819.74
-209	4214.27	-829.92
-209	4270.39	-840.18
-209	4326.52	-850.36
-209	4382.64	-860.62
-209	4438.76	-870.79
-209	4494.89	-880.97
-209	4551.01	-891.15
-209	4607.13	-901.32
-209	4663.26	-911.50
-209	4719.38	-921.68
-209	4775.51	-931.85
-209	4831.63	-942.03
-209	4887.75	-952.12
-209	4943.88	-962.29
-209	5000.00	-972.38
-204	5.00	0.00
-204	61.12	0.00
-204	117.25	0.00
-204	173.37	0.00
-204	229.49	0.00
-204	285.62	0.00
-204	341.74	0.00
-204	397.87	-1.39
-204	453.99	-14.09
-204	510.11	-33.57
-204	566.24	-52.19
-204	622.36	-70.54
-204	678.48	-88.45
-204	734.61	-105.94
-204	790.73	-123.07
-204	846.85	-139.68
-204	902.98	-155.95
-204	959.10	-171.78
-204	1015.22	-187.17
-204	1071.35	-202.30
-204	1127.47	-217.09
-204	1183.60	-231.53
-204	1239.72	-245.70
-204	1295.84	-259.62
-204	1351.97	-273.36
-204	1408.09	-286.76
-204	1464.21	-300.06
-204	1520.34	-313.11
-204	1576.46	-325.98
-204	1632.58	-338.68
-204	1688.71	-351.29
-204	1744.83	-363.73
-204	1800.96	-375.99
-204	1857.08	-388.17
-204	1913.20	-400.26
-204	1969.33	-412.17
-204	2025.45	-424.09
-204	2081.57	-435.83
-204	2137.70	-447.57
-204	2193.82	-459.14
-204	2249.94	-470.71
-204	2306.07	-482.19
-204	2362.19	-493.67
-204	2418.31	-504.98
-204	2474.44	-516.28
-204	2530.56	-527.59
-204	2586.69	-538.72
-204	2642.81	-549.94
-204	2698.93	-561.08
-204	2755.06	-572.12
-204	2811.18	-583.17
-204	2867.30	-594.21
-204	2923.43	-605.17
-204	2979.55	-616.13
-204	3035.67	-627.00
-204	3091.80	-637.88
-204	3147.92	-648.75
-204	3204.04	-659.62
-204	3260.17	-670.40
-204	3316.29	-681.19
-204	3372.42	-691.97
-204	3428.54	-702.76
-204	3484.66	-713.46
-204	3540.79	-724.24
-204	3596.91	-734.94
-204	3653.03	-745.64
-204	3709.16	-756.25
-204	3765.28	-766.95
-204	3821.40	-777.56
-204	3877.53	-788.26
-204	3933.65	-798.87
-204	3989.78	-809.48
-204	4045.90	-820.00
-204	4102.02	-830.61
-204	4158.15	-841.22
-204	4214.27	-851.75
-204	4270.39	-862.36
-204	4326.52	-872.88
-204	4382.64	-883.41
-204	4438.76	-893.93
-204	4494.89	-904.45
-204	4551.01	-914.98
-204	4607.13	-925.50
-204	4663.26	-936.03
-204	4719.38	-946.55
-204	4775.51	-956.99
-204	4831.63	-967.51
-204	4887.75	-977.95
-204	4943.88	-988.47
-204	5000.00	-998.91
-199	5.00	0.00
-199	61.12	0.00
-199	117.25	0.00
-199	173.37	0.00
-199	229.49	0.00
-199	285.62	0.00
-199	341.74	0.00
-199	397.87	-2.17
-199	453.99	-16.00
-199	510.11	-36.01
-199	566.24	-54.97
-199	622.36	-73.58
-199	678.48	-91.76
-199	734.61	-109.59
-199	790.73	-126.90
-199	846.85	-143.86
-199	902.98	-160.30
-199	959.10	-176.39
-199	1015.22	-192.13
-199	1071.35	-207.52
-199	1127.47	-222.48
-199	1183.60	-237.27
-199	1239.72	-251.71
-199	1295.84	-265.88
-199	1351.97	-279.80
-199	1408.09	-293.54
-199	1464.21	-307.02
-199	1520.34	-320.42
-199	1576.46	-333.55
-199	1632.58	-346.51
-199	1688.71	-359.38
-199	1744.83	-372.08
-199	1800.96	-384.69
-199	1857.08	-397.13
-199	1913.20	-409.57
-199	1969.33	-421.83
-199	2025.45	-433.92
-199	2081.57	-446.01
-199	2137.70	-458.01
-199	2193.82	-469.93
-199	2249.94	-481.84
-199	2306.07	-493.58
-199	2362.19	-505.33
-199	2418.31	-516.98
-199	2474.44	-528.63
-199	2530.56	-540.20
-199	2586.69	-551.77
-199	2642.81	-563.25
-199	2698.93	-574.64
-199	2755.06	-586.04
-199	2811.18	-597.43
-199	2867.30	-608.83
-199	2923.43	-620.13
-199	2979.55	-631.35
-199	3035.67	-642.57
-199	3091.80	-653.79
-199	3147.92	-665.01
-199	3204.04	-676.23
-199	3260.17	-687.36
-199	3316.29	-698.50
-199	3372.42	-709.63
-199	3428.54	-720.68
-199	3484.66	-731.81
-199	3540.79	-742.85
-199	3596.91	-753.90
-199	3653.03	-764.95
-199	3709.16	-775.90
-199	3765.28	-786.95
-199	3821.40	-797.91
-199	3877.53	-808.87
-199	3933.65	-819.83
-199	3989.78	-830.79
-199	4045.90	-841.74
-199	4102.02	-852.70
-199	4158.15	-863.58
-199	4214.27	-874.53
-199	4270.39	-885.41
-199	4326.52	-896.37
-199	4382.64	-907.24
-199	4438.76	-918.11
-199	4494.89	-928.98
-199	4551.01	-939.85
-199	4607.13	-950.72
-199	4663.26	-961.60
-199	4719.38	-972.38
-199	4775.51	-983.25
-199	4831.63	-994.13
-199	4887.75	-1004.91
-199	4943.88	-1015.78
-199	5000.00	-1026.57
-194	5.00	0.00
-194	61.12	0.00
-194	117.25	0.00
-194	173.37	0.00
-194	229.49	0.00
-194	285.62	0.00
-194	341.74	0.00
-194	397.87	-3.04
-194	453.99	-18.26
-194	510.11	-38.53
-194	566.24	-57.75
-194	622.36	-76.71
-194	678.48	-95.24
-194	734.61	-113.24
-194	790.73	-130.90
-194	846.85	-148.12
-194	902.98	-164.82
-194	959.10	-181.26
-194	1015.22	-197.17
-194	1071.35	-212.83
-194	1127.47	-228.14
-194	1183.60	-243.10
-194	1239.72	-257.88
-194	1295.84	-272.32
-194	1351.97	-286.50
-194	1408.09	-300.50
-194	1464.21	-314.33
-194	1520.34	-327.98
-194	1576.46	-341.38
-194	1632.58	-354.68
-194	1688.71	-367.82
-194	1744.83	-380.86
-194	1800.96	-393.74
-194	1857.08	-406.52
-194	1913.20	-419.22
-194	1969.33	-431.74
-194	2025.45	-444.27
-194	2081.57	-456.62
-194	2137.70	-468.97
-194	2193.82	-481.23
-194	2249.94	-493.41
-194	2306.07	-505.50
-194	2362.19	-517.59
-194	2418.31	-529.59
-194	2474.44	-541.51
-194	2530.56	-553.42
-194	2586.69	-565.25
-194	2642.81	-577.08
-194	2698.93	-588.91
-194	2755.06	-600.65
-194	2811.18	-612.30
-194	2867.30	-624.05
-194	2923.43	-635.70
-194	2979.55	-647.27
-194	3035.67	-658.84
-194	3091.80	-670.40
-194	3147.92	-681.97
-194	3204.04	-693.54
-194	3260.17	-705.02
-194	3316.29	-716.50
-194	3372.42	-727.98
-194	3428.54	-739.38
-194	3484.66	-750.86
-194	3540.79	-762.25
-194	3596.91	-773.64
-194	3653.03	-785.04
-194	3709.16	-796.43
-194	3765.28	-807.74
-194	3821.40	-819.13
-194	3877.53	-830.44
-194	3933.65	-841.74
-194	3989.78	-853.05
-194	4045.90	-864.36
-194	4102.02	-875.67
-194	4158.15	-886.97
-194	4214.27	-898.28
-194	4270.39	-909.50
-194	4326.52	-920.81
-194	4382.64	-932.03
-194	4438.76	-943.24
-194	4494.89	-954.46
-194	4551.01	-965.77
-194	4607.13	-976.99
-194	4663.26	-988.21
-194	4719.38	-999.43
-194	4775.51	-1010.56
-194	4831.63	-1021.78
-194	4887.75	-1033.00
-194	4943.88	-1044.22
-194	5000.00	-1055.36
-189	5.00	0.00
-189	61.12	0.00
-189	117.25	0.00
-189	173.37	0.00
-189	229.49	0.00
-189	285.62	0.00
-189	341.74	0.00
-189	397.87	-4.17
-189	453.99	-20.70
-189	510.11	-41.14
-189	566.24	-60.71
-189	622.36	-79.93
-189	678.48	-98.72
-189	734.61	-117.16
-189	790.73	-135.07
-189	846.85	-152.47
-189	902.98	-169.51
-189	959.10	-186.21
-189	1015.22	-202.48
-189	1071.35	-218.39
-189	1127.47	-233.96
